0.001048192395813885,0.001048192203871123
0.0015780277409760401,0.0015780270860494903
0.001611790687974235,0.001611789990104089
0.0037118546095982197,0.003711846086032361
0.004856094883862738,0.004856075798090835
0.005314613792180012,0.005314588773564838
0.006455808702945376,0.006455763859414195
0.006860617109865075,0.0068605632906606215
0.00732106263324539,0.007320997234419299
0.008105519008125839,0.008105430253742945
0.008418271795740395,0.008418172366060536
0.010098574512511505,0.010098402869250121
0.01223882418884159,0.012238518651296047
0.015284293895270196,0.015283698809155689
0.015698917241202537,0.01569827240041757
0.016110081408307053,0.016109384563097302
0.0173653488380765,0.017364476082289523
0.017450268815437653,0.017449383193222933
0.0189682810008307,0.01896714357035312
0.019184448746294436,0.019183271984035636
0.019967477301285896,0.01996615048837108
0.02130267153834353,0.02130106036930057
0.021432745238776363,0.02143110437631398
0.021436292414769298,0.02143465073748333
0.04760778604627092,0.047589804232749736
0.0484142943776078,0.04839538319575081
0.048915081309921504,0.048895577245070904
0.05006799217298408,0.050047076355573435
0.050531521972061455,0.05051001989373692
0.050895758262932134,0.05087378789817908
0.05121726022384365,0.05119487090835528
0.051292953315353884,0.05127046459548295
0.05246527899274156,0.05244121293594783
0.05335186971894501,0.05332656299825337
0.05344392622870231,0.05341848829716232
0.05370175777027697,0.053675949931876694
0.05408790927646123,0.054061540753319634
0.05469242686171327,0.05466516438051381
0.05507350850823656,0.055045672233122324
0.05736470063013144,0.05733324405135478
0.057608075775910095,0.05757621716819087
0.05894975397030322,0.05891561744761427
0.060176512621197276,0.06014020053817371
0.06238604093404376,0.06234558087495781
0.06268390852081751,0.06264286622648371
0.06344843938400402,0.06340587717448035
0.06413608281828687,0.06409212190349234
0.06467204161989315,0.06462696953559537
0.06666997526007634,0.06662059616673095
0.06669084553916349,0.06664142006548422
0.06767917009419477,0.0676275148571081
0.06782798695219583,0.06777599027019986
0.07084788811738463,0.07078863373433468
0.07091061444985058,0.07085120256832912
0.07109384515491257,0.07103397160513464
0.07207385680374045,0.072011473375644
0.07213618371256558,0.07207363833167142
0.07429304254838343,0.07422471854131699
0.07583241324716994,0.07575975439916924
0.07664455792262714,0.07656953997837926
0.07709005644791489,0.07701372301541869
0.07825562573565037,0.07817577802400577
0.08156521494438351,0.0814748043680085
0.08246680487161484,0.08237336363513434
0.08265258431485734,0.08255851029173508
0.0847579966763945,0.08465655070589169
0.08492137844005043,0.08481934482957859
0.08573376074679118,0.08562877151380781
0.08581330200517101,0.08570802035506747
0.0866311744744408,0.08652285454043186
0.08810296706027287,0.08798903346584447
0.09214686340222045,0.09201651490232719
0.09347371045507202,0.09333765139509816
0.09355831552756655,0.09342188679106438
0.0939132238521978,0.09377523707286017
0.09421393342091022,0.09407461728840862
0.09573598542790052,0.09558980966823243
0.09711369965732075,0.09696112392878016
0.09764553272233911,0.09749043734906293
0.09816081138744437,0.09800324849935452
0.09962178560503077,0.09945708461704583
